CN3008700000000,30,87,"Rosebud County, MT",2020,"3,742","3,530",212,5.7
CN3008900000000,30,89,"Sanders County, MT",2020,"5,086","4,691",395,7.8
CN3009100000000,30,91,"Sheridan County, MT",2020,"1,769","1,684",85,4.8
CN3009300000000,30,93,"Silver Bow County, MT",2020,"17,295","16,153","1,142",6.6
CN3009500000000,30,95,"Stillwater County, MT",2020,"5,332","5,062",270,5.1
CN3009700000000,30,97,"Sweet Grass County, MT",2020,"1,861","1,794",67,3.6
CN3009900000000,30,99,"Teton County, MT",2020,"2,765","2,644",121,4.4
CN3010100000000,30,101,"Toole County, MT",2020,"2,141","2,034",107,5
CN3010300000000,30,103,"Treasure County, MT",2020,338,326,12,3.6
CN3010500000000,30,105,"Valley County, MT",2020,"4,056","3,880",176,4.3
CN3010700000000,30,107,"Wheatland County, MT",2020,754,699,55,7.3
CN3010900000000,30,109,"Wibaux County, MT",2020,454,431,23,5.1
CN3011100000000,30,111,"Yellowstone County, MT",2020,"83,203","78,676","4,527",5.4
CN3100100000000,31,1,"Adams County, NE",2020,"16,839","16,169",670,4
CN3100300000000,31,3,"Antelope County, NE",2020,"3,909","3,821",88,2.3
CN3100500000000,31,5,"Arthur County, NE",2020,231,219,12,5.2
CN3100700000000,31,7,"Banner County, NE",2020,380,370,10,2.6
CN3100900000000,31,9,"Blaine County, NE",2020,255,246,9,3.5
CN3101100000000,31,11,"Boone County, NE",2020,"2,937","2,864",73,2.5
CN3101300000000,31,13,"Box Butte County, NE",2020,"5,405","5,148",257,4.8
CN3101500000000,31,15,"Boyd County, NE",2020,"1,057","1,027",30,2.8
CN3101700000000,31,17,"Brown County, NE",2020,"1,397","1,359",38,2.7
CN3101900000000,31,19,"Buffalo County, NE",2020,"27,519","26,430","1,089",4
CN3102100000000,31,21,"Burt County, NE",2020,"3,556","3,419",137,3.9
CN3102300000000,31,23,"Butler County, NE",2020,"4,589","4,433",156,3.4
CN3102500000000,31,25,"Cass County, NE",2020,"13,432","12,851",581,4.3
CN3102700000000,31,27,"Cedar County, NE",2020,"4,506","4,384",122,2.7
CN3102900000000,31,29,"Chase County, NE",2020,"2,285","2,244",41,1.8
CN3103100000000,31,31,"Cherry County, NE",2020,"3,334","3,253",81,2.4
CN3103300000000,31,33,"Cheyenne County, NE",2020,"4,224","4,038",186,4.4
CN3103500000000,31,35,"Clay County, NE",2020,"3,256","3,152",104,3.2
CN3103700000000,31,37,"Colfax County, NE",2020,"5,620","5,457",163,2.9
CN3103900000000,31,39,"Cuming County, NE",2020,"4,830","4,708",122,2.5
CN3104100000000,31,41,"Custer County, NE",2020,"6,348","6,174",174,2.7
CN3104300000000,31,43,"Dakota County, NE",2020,"10,598","10,089",509,4.8
CN3104500000000,31,45,"Dawes County, NE",2020,"4,952","4,812",140,2.8
CN3104700000000,31,47,"Dawson County, NE",2020,"13,302","12,846",456,3.4
CN3104900000000,31,49,"Deuel County, NE",2020,956,927,29,3
CN3105100000000,31,51,"Dixon County, NE",2020,"2,945","2,850",95,3.2
CN3105300000000,31,53,"Dodge County, NE",2020,"20,100","19,391",709,3.5
CN3105500000000,31,55,"Douglas County, NE",2020,"300,140","284,846","15,294",5.1
CN3105700000000,31,57,"Dundy County, NE",2020,"1,158","1,133",25,2.2
CN3105900000000,31,59,"Fillmore County, NE",2020,"3,154","3,067",87,2.8
CN3106100000000,31,61,"Franklin County, NE",2020,"1,473","1,422",51,3.5
CN3106300000000,31,63,"Frontier County, NE",2020,"1,539","1,494",45,2.9
CN3106500000000,31,65,"Furnas County, NE",2020,"2,593","2,521",72,2.8
CN3106700000000,31,67,"Gage County, NE",2020,"10,872","10,438",434,4
CN3106900000000,31,69,"Garden County, NE",2020,"1,061","1,024",37,3.5
CN3107100000000,31,71,"Garfield County, NE",2020,"1,147","1,124",23,2
CN3107300000000,31,73,"Gosper County, NE",2020,"1,094","1,066",28,2.6
CN3107500000000,31,75,"Grant County, NE",2020,409,401,8,2
CN3107700000000,31,77,"Greeley County, NE",2020,"1,232","1,196",36,2.9
CN3107900000000,31,79,"Hall County, NE",2020,"32,030","30,179","1,851",5.8
CN3108100000000,31,81,"Hamilton County, NE",2020,"4,760","4,585",175,3.7
CN3108300000000,31,83,"Harlan County, NE",2020,"1,731","1,681",50,2.9
CN3108500000000,31,85,"Hayes County, NE",2020,630,616,14,2.2
CN3108700000000,31,87,"Hitchcock County, NE",2020,"1,304","1,259",45,3.5
CN3108900000000,31,89,"Holt County, NE",2020,"5,730","5,590",140,2.4
CN3109100000000,31,91,"Hooker County, NE",2020,412,401,11,2.7
CN3109300000000,31,93,"Howard County, NE",2020,"3,340","3,193",147,4.4
CN3109500000000,31,95,"Jefferson County, NE",2020,"4,193","4,078",115,2.7
CN3109700000000,31,97,"Johnson County, NE",2020,"2,058","1,977",81,3.9
CN3109900000000,31,99,"Kearney County, NE",2020,"3,776","3,655",121,3.2
CN3110100000000,31,101,"Keith County, NE",2020,"4,547","4,400",147,3.2
CN3110300000000,31,103,"Keya Paha County, NE",2020,597,585,12,2
CN3110500000000,31,105,"Kimball County, NE",2020,"1,975","1,905",70,3.5
CN3110700000000,31,107,"Knox County, NE",2020,"4,655","4,517",138,3
CN3110900000000,31,109,"Lancaster County, NE",2020,"177,006","169,507","7,499",4.2
CN3111100000000,31,111,"Lincoln County, NE",2020,"18,367","17,645",722,3.9
CN3111300000000,31,113,"Logan County, NE",2020,471,459,12,2.5
CN3111500000000,31,115,"Loup County, NE",2020,409,397,12,2.9
CN3111700000000,31,117,"McPherson County, NE",2020,443,431,12,2.7
CN3111900000000,31,119,"Madison County, NE",2020,"19,665","18,898",767,3.9
CN3112100000000,31,121,"Merrick County, NE",2020,"4,004","3,845",159,4
CN3112300000000,31,123,"Morrill County, NE",2020,"2,605","2,512",93,3.6
CN3112500000000,31,125,"Nance County, NE",2020,"1,946","1,883",63,3.2
CN3112700000000,31,127,"Nemaha County, NE",2020,"3,581","3,453",128,3.6
CN3112900000000,31,129,"Nuckolls County, NE",2020,"2,454","2,388",66,2.7
CN3113100000000,31,131,"Otoe County, NE",2020,"8,369","8,072",297,3.5
CN3113300000000,31,133,"Pawnee County, NE",2020,"1,486","1,445",41,2.8
CN3113500000000,31,135,"Perkins County, NE",2020,"1,834","1,801",33,1.8
CN3113700000000,31,137,"Phelps County, NE",2020,"4,953","4,805",148,3
CN3113900000000,31,139,"Pierce County, NE",2020,"4,125","3,989",136,3.3
CN3114100000000,31,141,"Platte County, NE",2020,"17,741","17,090",651,3.7
CN3114300000000,31,143,"Polk County, NE",2020,"2,912","2,824",88,3
CN3114500000000,31,145,"Red Willow County, NE",2020,"5,854","5,663",191,3.3
CN3114700000000,31,147,"Richardson County, NE",2020,"4,197","4,062",135,3.2
CN3114900000000,31,149,"Rock County, NE",2020,873,855,18,2.1
CN3115100000000,31,151,"Saline County, NE",2020,"7,310","7,047",263,3.6
CN3115300000000,31,153,"Sarpy County, NE",2020,"96,776","92,833","3,943",4.1
CN3115500000000,31,155,"Saunders County, NE",2020,"11,155","10,746",409,3.7
CN3115700000000,31,157,"Scotts Bluff County, NE",2020,"18,160","17,402",758,4.2
CN3115900000000,31,159,"Seward County, NE",2020,"8,852","8,489",363,4.1
CN3116100000000,31,161,"Sheridan County, NE",2020,"2,708","2,643",65,2.4
CN3116300000000,31,163,"Sherman County, NE",2020,"1,667","1,614",53,3.2
CN3116500000000,31,165,"Sioux County, NE",2020,747,730,17,2.3
CN3116700000000,31,167,"Stanton County, NE",2020,"3,531","3,412",119,3.4
CN3116900000000,31,169,"Thayer County, NE",2020,"2,781","2,705",76,2.7
CN3117100000000,31,171,"Thomas County, NE",2020,420,403,17,4
CN3117300000000,31,173,"Thurston County, NE",2020,"3,070","2,909",161,5.2
CN3117500000000,31,175,"Valley County, NE",2020,"2,124","2,064",60,2.8
CN3117700000000,31,177,"Washington County, NE",2020,"11,136","10,729",407,3.7
CN3117900000000,31,179,"Wayne County, NE",2020,"5,610","5,454",156,2.8
CN3118100000000,31,181,"Webster County, NE",2020,"1,653","1,591",62,3.8
CN3118300000000,31,183,"Wheeler County, NE",2020,550,540,10,1.8
CN3118500000000,31,185,"York County, NE",2020,"7,265","7,021",244,3.4
CN3200100000000,32,1,"Churchill County, NV",2020,"11,074","10,451",623,5.6
CN3200300000000,32,3,"Clark County, NV",2020,"1,123,582","958,069","165,513",14.7
CN3200500000000,32,5,"Douglas County, NV",2020,"22,465","20,531","1,934",8.6
CN3200700000000,32,7,"Elko County, NV",2020,"26,791","25,264","1,527",5.7
CN3200900000000,32,9,"Esmeralda County, NV",2020,406,385,21,5.2
CN3201100000000,32,11,"Eureka County, NV",2020,"1,040","1,004",36,3.5
CN3201300000000,32,13,"Humboldt County, NV",2020,"8,036","7,641",395,4.9
CN3201500000000,32,15,"Lander County, NV",2020,"3,149","2,999",150,4.8
CN3201700000000,32,17,"Lincoln County, NV",2020,"2,013","1,910",103,5.1
CN3201900000000,32,19,"Lyon County, NV",2020,"23,045","21,077","1,968",8.5
CN3202100000000,32,21,"Mineral County, NV",2020,"2,093","1,976",117,5.6
CN3202300000000,32,23,"Nye County, NV",2020,"17,596","15,889","1,707",9.7
CN3202700000000,32,27,"Pershing County, NV",2020,"2,530","2,407",123,4.9
CN3202900000000,32,29,"Storey County, NV",2020,"2,050","1,879",171,8.3
CN3203100000000,32,31,"Washoe County, NV",2020,"254,278","234,544","19,734",7.8
CN3203300000000,32,33,"White Pine County, NV",2020,"4,595","4,403",192,4.2
CN3251000000000,32,510,"Carson City, NV",2020,"26,130","23,987","2,143",8.2
CN3300100000000,33,1,"Belknap County, NH",2020,"31,128","28,971","2,157",6.9
CN3300300000000,33,3,"Carroll County, NH",2020,"23,134","21,358","1,776",7.7
CN3300500000000,33,5,"Cheshire County, NH",2020,"39,851","37,407","2,444",6.1
CN3300700000000,33,7,"Coos County, NH",2020,"14,399","13,263","1,136",7.9
CN3300900000000,33,9,"Grafton County, NH",2020,"48,154","45,341","2,813",5.8
CN3301100000000,33,11,"Hillsborough County, NH",2020,"240,135","223,343","16,792",7
CN3301300000000,33,13,"Merrimack County, NH",2020,"82,622","77,822","4,800",5.8
CN3301500000000,33,15,"Rockingham County, NH",2020,"185,979","172,832","13,147",7.1
CN3301700000000,33,17,"Strafford County, NH",2020,"73,223","68,613","4,610",6.3
CN3301900000000,33,19,"Sullivan County, NH",2020,"23,105","21,866","1,239",5.4
CN3400100000000,34,1,"Atlantic County, NJ",2020,"121,037","99,546","21,491",17.8
CN3400300000000,34,3,"Bergen County, NJ",2020,"477,892","432,189","45,703",9.6
CN3400500000000,34,5,"Burlington County, NJ",2020,"230,784","211,788","18,996",8.2
CN3400700000000,34,7,"Camden County, NJ",2020,"256,048","230,287","25,761",10.1
CN3400900000000,34,9,"Cape May County, NJ",2020,"45,492","39,206","6,286",13.8
CN3401100000000,34,11,"Cumberland County, NJ",2020,"66,277","59,148","7,129",10.8
CN3401300000000,34,13,"Essex County, NJ",2020,"373,943","330,269","43,674",11.7
CN3401500000000,34,15,"Gloucester County, NJ",2020,"151,080","137,052","14,028",9.3
CN3401700000000,34,17,"Hudson County, NJ",2020,"360,498","322,277","38,221",10.6
CN3401900000000,34,19,"Hunterdon County, NJ",2020,"63,295","58,730","4,565",7.2
CN3402100000000,34,21,"Mercer County, NJ",2020,"205,405","190,150","15,255",7.4
CN3402300000000,34,23,"Middlesex County, NJ",2020,"436,329","398,298","38,031",8.7
CN3402500000000,34,25,"Monmouth County, NJ",2020,"327,712","298,748","28,964",8.8
CN3402700000000,34,27,"Morris County, NJ",2020,"252,588","232,958","19,630",7.8
CN3402900000000,34,29,"Ocean County, NJ",2020,"278,413","252,016","26,397",9.5
CN3403100000000,34,31,"Passaic County, NJ",2020,"245,187","214,293","30,894",12.6
CN3403300000000,34,33,"Salem County, NJ",2020,"29,532","26,715","2,817",9.5
CN3403500000000,34,35,"Somerset County, NJ",2020,"167,938","154,873","13,065",7.8
CN3403700000000,34,37,"Sussex County, NJ",2020,"73,836","66,900","6,936",9.4
CN3403900000000,34,39,"Union County, NJ",2020,"276,211","248,871","27,340",9.9
CN3404100000000,34,41,"Warren County, NJ",2020,"55,670","50,947","4,723",8.5
CN3500100000000,35,1,"Bernalillo County, NM",2020,"330,645","303,820","26,825",8.1
CN3500300000000,35,3,"Catron County, NM",2020,"1,159","1,075",84,7.2
CN3500500000000,35,5,"Chaves County, NM",2020,"28,106","25,832","2,274",8.1
CN3500600000000,35,6,"Cibola County, NM",2020,"9,120","8,278",842,9.2
CN3500700000000,35,7,"Colfax County, NM",2020,"5,191","4,824",367,7.1
CN3500900000000,35,9,"Curry County, NM",2020,"22,292","21,068","1,224",5.5
CN3501100000000,35,11,"De Baca County, NM",2020,710,675,35,4.9
CN3501300000000,35,13,"Dona Ana County, NM",2020,"97,153","89,080","8,073",8.3
CN3501500000000,35,15,"Eddy County, NM",2020,"33,700","31,384","2,316",6.9
CN3501700000000,35,17,"Grant County, NM",2020,"11,893","10,819","1,074",9
CN3501900000000,35,19,"Guadalupe County, NM",2020,"1,531","1,428",103,6.7
CN3502100000000,35,21,"Harding County, NM",2020,276,264,12,4.3
CN3502300000000,35,23,"Hidalgo County, NM",2020,"1,956","1,842",114,5.8
CN3502500000000,35,25,"Lea County, NM",2020,"29,545","26,281","3,264",11
CN3502700000000,35,27,"Lincoln County, NM",2020,"8,943","8,154",789,8.8
CN3502800000000,35,28,"Los Alamos County, NM",2020,"9,974","9,603",371,3.7
CN3502900000000,35,29,"Luna County, NM",2020,"10,372","8,727","1,645",15.9
CN3503100000000,35,31,"McKinley County, NM",2020,"24,035","21,557","2,478",10.3
CN3503300000000,35,33,"Mora County, NM",2020,"2,064","1,898",166,8
CN3503500000000,35,35,"Otero County, NM",2020,"25,696","23,556","2,140",8.3
CN3503700000000,35,37,"Quay County, NM",2020,"3,099","2,870",229,7.4
CN3503900000000,35,39,"Rio Arriba County, NM",2020,"16,816","15,455","1,361",8.1
CN3504100000000,35,41,"Roosevelt County, NM",2020,"7,934","7,443",491,6.2
CN3504300000000,35,43,"Sandoval County, NM",2020,"66,325","60,627","5,698",8.6
CN3504500000000,35,45,"San Juan County, NM",2020,"50,367","45,321","5,046",10
CN3504700000000,35,47,"San Miguel County, NM",2020,"10,516","9,646",870,8.3
CN3504900000000,35,49,"Santa Fe County, NM",2020,"71,346","65,455","5,891",8.3
CN3505100000000,35,51,"Sierra County, NM",2020,"4,127","3,749",378,9.2
CN3505300000000,35,53,"Socorro County, NM",2020,"6,248","5,805",443,7.1
CN3505500000000,35,55,"Taos County, NM",2020,"14,967","13,238","1,729",11.6
CN3505700000000,35,57,"Torrance County, NM",2020,"5,365","4,854",511,9.5
CN3505900000000,35,59,"Union County, NM",2020,"1,653","1,569",84,5.1
CN3506100000000,35,61,"Valencia County, NM",2020,"30,167","27,681","2,486",8.2
CN3600100000000,36,1,"Albany County, NY",2020,"157,326","146,027","11,299",7.2
CN3600300000000,36,3,"Allegany County, NY",2020,"19,038","17,502","1,536",8.1
CN3600500000000,36,5,"Bronx County, NY",2020,"589,087","494,651","94,436",16
CN3600700000000,36,7,"Broome County, NY",2020,"81,897","74,798","7,099",8.7
CN3600900000000,36,9,"Cattaraugus County, NY",2020,"33,142","30,022","3,120",9.4
CN3601100000000,36,11,"Cayuga County, NY",2020,"35,417","32,618","2,799",7.9
CN3601300000000,36,13,"Chautauqua County, NY",2020,"52,729","48,027","4,702",8.9
CN3601500000000,36,15,"Chemung County, NY",2020,"35,430","32,328","3,102",8.8
CN3601700000000,36,17,"Chenango County, NY",2020,"21,760","20,261","1,499",6.9
CN3601900000000,36,19,"Clinton County, NY",2020,"35,447","32,623","2,824",8
CN3602100000000,36,21,"Columbia County, NY",2020,"30,309","28,431","1,878",6.2
CN3602300000000,36,23,"Cortland County, NY",2020,"22,453","20,668","1,785",7.9
CN3602500000000,36,25,"Delaware County, NY",2020,"18,614","17,274","1,340",7.2
CN3602700000000,36,27,"Dutchess County, NY",2020,"142,061","131,173","10,888",7.7
CN3602900000000,36,29,"Erie County, NY",2020,"439,291","397,536","41,755",9.5
CN3603100000000,36,31,"Essex County, NY",2020,"16,518","15,174","1,344",8.1
CN3603300000000,36,33,"Franklin County, NY",2020,"19,197","17,622","1,575",8.2
CN3603500000000,36,35,"Fulton County, NY",2020,"22,509","20,569","1,940",8.6
CN3603700000000,36,37,"Genesee County, NY",2020,"28,962","26,833","2,129",7.4
CN3603900000000,36,39,"Greene County, NY",2020,"20,281","18,598","1,683",8.3
CN3604100000000,36,41,"Hamilton County, NY",2020,"2,141","1,972",169,7.9
CN3604300000000,36,43,"Herkimer County, NY",2020,"27,477","25,227","2,250",8.2
CN3604500000000,36,45,"Jefferson County, NY",2020,"43,295","39,542","3,753",8.7
CN3604700000000,36,47,"Kings County, NY",2020,"1,151,130","1,006,852","144,278",12.5
CN3604900000000,36,49,"Lewis County, NY",2020,"11,389","10,515",874,7.7
CN3605100000000,36,51,"Livingston County, NY",2020,"29,831","27,727","2,104",7.1
CN3605300000000,36,53,"Madison County, NY",2020,"32,437","29,908","2,529",7.8
CN3605500000000,36,55,"Monroe County, NY",2020,"359,299","328,525","30,774",8.6
CN3605700000000,36,57,"Montgomery County, NY",2020,"22,032","20,098","1,934",8.8
CN3605900000000,36,59,"Nassau County, NY",2020,"698,942","640,035","58,907",8.4
CN3606100000000,36,61,"New York County, NY",2020,"859,618","777,583","82,035",9.5
CN3606300000000,36,63,"Niagara County, NY",2020,"98,105","87,906","10,199",10.4
CN3606500000000,36,65,"Oneida County, NY",2020,"100,648","92,473","8,175",8.1
CN3606700000000,36,67,"Onondaga County, NY",2020,"220,483","202,037","18,446",8.4
CN3606900000000,36,69,"Ontario County, NY",2020,"54,401","50,447","3,954",7.3
CN3607100000000,36,71,"Orange County, NY",2020,"183,265","167,957","15,308",8.4
CN3607300000000,36,73,"Orleans County, NY",2020,"17,146","15,713","1,433",8.4
CN3607500000000,36,75,"Oswego County, NY",2020,"52,209","47,549","4,660",8.9
CN3607700000000,36,77,"Otsego County, NY",2020,"26,607","24,686","1,921",7.2
CN3607900000000,36,79,"Putnam County, NY",2020,"50,079","46,294","3,785",7.6
CN3608100000000,36,81,"Queens County, NY",2020,"1,098,937","961,214","137,723",12.5
CN3608300000000,36,83,"Rensselaer County, NY",2020,"80,795","75,155","5,640",7
CN3608500000000,36,85,"Richmond County, NY",2020,"211,064","188,608","22,456",10.6
CN3608700000000,36,87,"Rockland County, NY",2020,"152,903","140,547","12,356",8.1
CN3608900000000,36,89,"St. Lawrence County, NY",2020,"42,854","39,353","3,501",8.2
CN3609100000000,36,91,"Saratoga County, NY",2020,"119,009","111,029","7,980",6.7
CN3609300000000,36,93,"Schenectady County, NY",2020,"76,925","70,723","6,202",8.1
CN3609500000000,36,95,"Schoharie County, NY",2020,"14,440","13,412","1,028",7.1
CN3609700000000,36,97,"Schuyler County, NY",2020,"8,008","7,319",689,8.6
CN3609900000000,36,99,"Seneca County, NY",2020,"15,214","13,970","1,244",8.2
CN3610100000000,36,101,"Steuben County, NY",2020,"42,022","38,592","3,430",8.2
CN3610300000000,36,103,"Suffolk County, NY",2020,"764,564","699,613","64,951",8.5
CN3610500000000,36,105,"Sullivan County, NY",2020,"35,758","32,601","3,157",8.8
CN3610700000000,36,107,"Tioga County, NY",2020,"22,142","20,410","1,732",7.8
CN3610900000000,36,109,"Tompkins County, NY",2020,"47,929","44,967","2,962",6.2
CN3611100000000,36,111,"Ulster County, NY",2020,"86,186","79,285","6,901",8
CN3611300000000,36,113,"Warren County, NY",2020,"30,901","28,308","2,593",8.4
CN3611500000000,36,115,"Washington County, NY",2020,"27,302","25,348","1,954",7.2
CN3611700000000,36,117,"Wayne County, NY",2020,"42,921","39,749","3,172",7.4
CN3611900000000,36,119,"Westchester County, NY",2020,"477,959","437,772","40,187",8.4
CN3612100000000,36,121,"Wyoming County, NY",2020,"17,793","16,457","1,336",7.5
CN3612300000000,36,123,"Yates County, NY",2020,"11,546","10,794",752,6.5
CN3700100000000,37,1,"Alamance County, NC",2020,"80,457","74,625","5,832",7.2
CN3700300000000,37,3,"Alexander County, NC",2020,"17,694","16,377","1,317",7.4
CN3700500000000,37,5,"Alleghany County, NC",2020,"4,210","3,903",307,7.3
CN3700700000000,37,7,"Anson County, NC",2020,"10,422","9,617",805,7.7
CN3700900000000,37,9,"Ashe County, NC",2020,"12,664","11,878",786,6.2
CN3701100000000,37,11,"Avery County, NC",2020,"7,287","6,825",462,6.3
CN3701300000000,37,13,"Beaufort County, NC",2020,"19,387","18,159","1,228",6.3
CN3701500000000,37,15,"Bertie County, NC",2020,"7,618","7,132",486,6.4
CN3701700000000,37,17,"Bladen County, NC",2020,"14,485","13,439","1,046",7.2
CN3701900000000,37,19,"Brunswick County, NC",2020,"52,246","47,641","4,605",8.8
CN3702100000000,37,21,"Buncombe County, NC",2020,"136,480","125,114","11,366",8.3
CN3702300000000,37,23,"Burke County, NC",2020,"39,888","37,019","2,869",7.2
CN3702500000000,37,25,"Cabarrus County, NC",2020,"108,444","100,873","7,571",7
CN3702700000000,37,27,"Caldwell County, NC",2020,"35,754","32,931","2,823",7.9
CN3702900000000,37,29,"Camden County, NC",2020,"4,574","4,323",251,5.5
CN3703100000000,37,31,"Carteret County, NC",2020,"31,320","29,373","1,947",6.2
CN3703300000000,37,33,"Caswell County, NC",2020,"9,621","8,869",752,7.8
CN3703500000000,37,35,"Catawba County, NC",2020,"77,852","71,632","6,220",8
CN3703700000000,37,37,"Chatham County, NC",2020,"35,248","33,338","1,910",5.4
CN3703900000000,37,39,"Cherokee County, NC",2020,"10,952","10,084",868,7.9
CN3704100000000,37,41,"Chowan County, NC",2020,"5,476","5,140",336,6.1
CN3704300000000,37,43,"Clay County, NC",2020,"4,079","3,778",301,7.4
CN3704500000000,37,45,"Cleveland County, NC",2020,"48,435","44,634","3,801",7.8
CN3704700000000,37,47,"Columbus County, NC",2020,"22,501","20,662","1,839",8.2
CN3704900000000,37,49,"Craven County, NC",2020,"40,820","38,121","2,699",6.6
CN3705100000000,37,51,"Cumberland County, NC",2020,"126,387","114,386","12,001",9.5
CN3705300000000,37,53,"Currituck County, NC",2020,"13,851","12,976",875,6.3
CN3705500000000,37,55,"Dare County, NC",2020,"19,548","17,636","1,912",9.8
CN3705700000000,37,57,"Davidson County, NC",2020,"78,916","73,311","5,605",7.1
CN3705900000000,37,59,"Davie County, NC",2020,"20,079","18,709","1,370",6.8
CN3706100000000,37,61,"Duplin County, NC",2020,"24,812","23,420","1,392",5.6
CN3706300000000,37,63,"Durham County, NC",2020,"170,422","159,304","11,118",6.5
CN3706500000000,37,65,"Edgecombe County, NC",2020,"20,702","18,511","2,191",10.6
CN3706700000000,37,67,"Forsyth County, NC",2020,"184,149","170,449","13,700",7.4
CN3706900000000,37,69,"Franklin County, NC",2020,"31,029","28,909","2,120",6.8
CN3707100000000,37,71,"Gaston County, NC",2020,"109,526","100,744","8,782",8
CN3707300000000,37,73,"Gates County, NC",2020,"5,069","4,779",290,5.7
CN3707500000000,37,75,"Graham County, NC",2020,"3,077","2,772",305,9.9
CN3707700000000,37,77,"Granville County, NC",2020,"29,566","27,832","1,734",5.9
CN3707900000000,37,79,"Greene County, NC",2020,"9,551","9,012",539,5.6
CN3708100000000,37,81,"Guilford County, NC",2020,"256,997","234,933","22,064",8.6
CN3708300000000,37,83,"Halifax County, NC",2020,"20,081","18,237","1,844",9.2
CN3708500000000,37,85,"Harnett County, NC",2020,"52,873","48,916","3,957",7.5
CN3708700000000,37,87,"Haywood County, NC",2020,"28,663","26,503","2,160",7.5
CN3708900000000,37,89,"Henderson County, NC",2020,"52,454","48,836","3,618",6.9
CN3709100000000,37,91,"Hertford County, NC",2020,"9,016","8,389",627,7
CN3709300000000,37,93,"Hoke County, NC",2020,"19,759","18,049","1,710",8.7
CN3709500000000,37,95,"Hyde County, NC",2020,"1,797","1,614",183,10.2
CN3709700000000,37,97,"Iredell County, NC",2020,"88,855","82,336","6,519",7.3
CN3709900000000,37,99,"Jackson County, NC",2020,"19,785","18,286","1,499",7.6
CN3710100000000,37,101,"Johnston County, NC",2020,"98,297","92,056","6,241",6.3
CN3710300000000,37,103,"Jones County, NC",2020,"4,199","3,957",242,5.8
CN3710500000000,37,105,"Lee County, NC",2020,"25,965","23,894","2,071",8
CN3710700000000,37,107,"Lenoir County, NC",2020,"27,600","25,892","1,708",6.2
CN3710900000000,37,109,"Lincoln County, NC",2020,"43,262","40,410","2,852",6.6
CN3711100000000,37,111,"McDowell County, NC",2020,"20,555","19,123","1,432",7
CN3711300000000,37,113,"Macon County, NC",2020,"15,449","14,416","1,033",6.7
CN3711500000000,37,115,"Madison County, NC",2020,"9,587","8,926",661,6.9
CN3711700000000,37,117,"Martin County, NC",2020,"8,884","8,267",617,6.9
CN3711900000000,37,119,"Mecklenburg County, NC",2020,"617,543","569,616","47,927",7.8
CN3712100000000,37,121,"Mitchell County, NC",2020,"5,886","5,427",459,7.8
CN3712300000000,37,123,"Montgomery County, NC",2020,"11,328","10,573",755,6.7
CN3712500000000,37,125,"Moore County, NC",2020,"40,734","37,796","2,938",7.2
CN3712700000000,37,127,"Nash County, NC",2020,"42,129","38,590","3,539",8.4
CN3712900000000,37,129,"New Hanover County, NC",2020,"120,839","112,078","8,761",7.3
CN3713100000000,37,131,"Northampton County, NC",2020,"7,528","6,978",550,7.3
CN3713300000000,37,133,"Onslow County, NC",2020,"63,899","59,276","4,623",7.2
CN3713500000000,37,135,"Orange County, NC",2020,"77,808","73,636","4,172",5.4
CN3713700000000,37,137,"Pamlico County, NC",2020,"5,242","4,947",295,5.6
CN3713900000000,37,139,"Pasquotank County, NC",2020,"16,517","15,306","1,211",7.3
CN3714100000000,37,141,"Pender County, NC",2020,"28,001","26,157","1,844",6.6
CN3714300000000,37,143,"Perquimans County, NC",2020,"4,845","4,521",324,6.7
CN3714500000000,37,145,"Person County, NC",2020,"18,098","16,766","1,332",7.4
CN3714700000000,37,147,"Pitt County, NC",2020,"87,450","81,504","5,946",6.8
CN3714900000000,37,149,"Polk County, NC",2020,"8,948","8,392",556,6.2
CN3715100000000,37,151,"Randolph County, NC",2020,"63,993","59,268","4,725",7.4
CN3715300000000,37,153,"Richmond County, NC",2020,"16,733","15,200","1,533",9.2
CN3715500000000,37,155,"Robeson County, NC",2020,"49,951","45,531","4,420",8.8
CN3715700000000,37,157,"Rockingham County, NC",2020,"38,983","35,723","3,260",8.4
CN3715900000000,37,159,"Rowan County, NC",2020,"65,083","59,909","5,174",7.9
CN3716100000000,37,161,"Rutherford County, NC",2020,"24,588","22,307","2,281",9.3
CN3716300000000,37,163,"Sampson County, NC",2020,"28,498","26,837","1,661",5.8
CN3716500000000,37,165,"Scotland County, NC",2020,"11,407","10,034","1,373",12
CN3716700000000,37,167,"Stanly County, NC",2020,"29,630","27,757","1,873",6.3
CN3716900000000,37,169,"Stokes County, NC",2020,"20,991","19,638","1,353",6.4
CN3717100000000,37,171,"Surry County, NC",2020,"32,640","30,404","2,236",6.9
CN3717300000000,37,173,"Swain County, NC",2020,"6,939","6,351",588,8.5
CN3717500000000,37,175,"Transylvania County, NC",2020,"14,146","13,278",868,6.1
CN3717700000000,37,177,"Tyrrell County, NC",2020,"1,359","1,238",121,8.9
CN3717900000000,37,179,"Union County, NC",2020,"121,173","113,926","7,247",6
CN3718100000000,37,181,"Vance County, NC",2020,"17,119","15,388","1,731",10.1
CN3718300000000,37,183,"Wake County, NC",2020,"584,088","546,490","37,598",6.4
CN3718500000000,37,185,"Warren County, NC",2020,"6,560","5,919",641,9.8
CN3718700000000,37,187,"Washington County, NC",2020,"4,392","4,034",358,8.2
